year,month,country_name,usd_value
2024,Janeiro,Eslováquia,1871149
2024,Janeiro,Eslovênia,34588404
2024,Janeiro,Espanha,440549790
2024,Janeiro,Estados Unidos,3357943902
2024,Janeiro,Estônia,7435858
2024,Janeiro,Etiópia,2240754
2024,Janeiro,Faroe Ilhas,32222
2024,Janeiro,Fiji,176337
2024,Janeiro,Filipinas,168168354
2024,Janeiro,Finlândia,12487768
2024,Janeiro,França,263160510
2024,Janeiro,Gabão,4333661
2024,Janeiro,Gana,23362499
2024,Janeiro,Geórgia,7246804
2024,Janeiro,Geórgia do Sul e Sandwich do Sul Ilhas,12150
2024,Janeiro,Gibraltar,135072
2024,Janeiro,Granada,1304307
2024,Janeiro,Grécia,13655439
2024,Janeiro,Guadalupe,580703
2024,Janeiro,Guam,3068
2024,Janeiro,Guatemala,47477099
2024,Janeiro,Guiana,19361565
2024,Janeiro,Guiana Francesa,263277
2024,Janeiro,Guiné,18191960
2024,Janeiro,Guiné Equatorial,1766195
2024,Janeiro,Guiné-Bissau,171160
2024,Janeiro,Gâmbia,16990571
2024,Janeiro,Haiti,7236776
2024,Janeiro,Honduras,26902836
2024,Janeiro,Hong Kong,117898565
2024,Janeiro,Hungria,5758580
2024,Janeiro,Ilha de Man,2649326
2024,Janeiro,Indonésia,368227698
2024,Janeiro,Iraque,160969881
2024,Janeiro,Irlanda,8523824
2024,Janeiro,Irã,258285654
2024,Janeiro,Islândia,12320567
2024,Janeiro,Israel,115943357
2024,Janeiro,Itália,237328163
2024,Janeiro,Iêmen,52704952
2024,Janeiro,Jamaica,75720042
2024,Janeiro,Japão,565812254
2024,Janeiro,Jordânia,36597835
2024,Janeiro,Laos,789942
2024,Janeiro,Letônia,12562143
2024,Janeiro,Libéria,30924664
2024,Janeiro,Liechtenstein,920522
2024,Janeiro,Lituânia,2776487
2024,Janeiro,Luxemburgo,2533586
2024,Janeiro,Líbano,14191298
2024,Janeiro,Líbia,49241864
2024,Janeiro,Macau,78863
2024,Janeiro,Macedônia,1069856
2024,Janeiro,Madagascar,526485
2024,Janeiro,Malavi,345565
2024,Janeiro,Maldivas,1707521
2024,Janeiro,Mali,213443
2024,Janeiro,Malta,11591832
2024,Janeiro,Malásia,303047058
2024,Janeiro,Marrocos,123896842
2024,Janeiro,Marshall Ilhas,27921096
2024,Janeiro,Martinica,522941
2024,Janeiro,Mauritânia,49153039
2024,Janeiro,Maurício,1932960
2024,Janeiro,Mayotte,891271
2024,Janeiro,Mianmar,1044240
2024,Janeiro,Micronésia,83939
2024,Janeiro,Moldávia,112987
2024,Janeiro,Mongólia,157519
2024,Janeiro,Montenegro,2881640
2024,Janeiro,Montserrat,31351
2024,Janeiro,Moçambique,2610388
2024,Janeiro,México,491555518
2024,Janeiro,Mônaco,36435
2024,Janeiro,Namíbia,27220
2024,Janeiro,Nepal,231282
2024,Janeiro,Nicarágua,7260284
2024,Janeiro,Nigéria,116039208
2024,Janeiro,Norfolk Ilha,61485
2024,Janeiro,Noruega,128338402
2024,Janeiro,Nova Caledônia,820820
2024,Janeiro,Nova Zelândia,10084013
2024,Janeiro,Níger,99
2024,Janeiro,Omã,49760703
2024,Janeiro,Pacífico Ilhas do (EUA),9606
2024,Janeiro,Palau,619606
2024,Janeiro,Palestina,1566506
2024,Janeiro,Panamá,86325410
2024,Janeiro,Papua Nova Guiné,237478
2024,Janeiro,Paquistão,23916896
2024,Janeiro,Paraguai,270520550
2024,Janeiro,Países Baixos (Holanda),872736853
2024,Janeiro,Peru,190080610
2024,Janeiro,Polinésia Francesa,466031
2024,Janeiro,Polônia,116312358
2024,Janeiro,Porto Rico,16696220
2024,Janeiro,Portugal,232420232
2024,Janeiro,Quirguistão,5955
2024,Janeiro,Quênia,13211863
2024,Janeiro,Reino Unido,226172376
2024,Janeiro,República Centro-Africana,292445
2024,Janeiro,República Dominicana,118290922
2024,Janeiro,Reunião,715596
2024,Janeiro,Romênia,7055237
2024,Janeiro,Ruanda,7307
2024,Janeiro,Rússia,68341505
2024,Janeiro,Salomão Ilhas,18695
2024,Janeiro,Samoa,229070
2024,Janeiro,Samoa Americana,30028
2024,Janeiro,San Marino,73430
2024,Janeiro,Santa Lúcia,151490
2024,Janeiro,Seicheles,838145
2024,Janeiro,Senegal,46975925
2024,Janeiro,Serra Leoa,2893060
2024,Janeiro,Singapura,1078782340
2024,Janeiro,Sint Maarten,2218269
2024,Janeiro,Somália,11607900
2024,Janeiro,Sri Lanka,5234175
2024,Janeiro,Sudão,8070920
2024,Janeiro,Sudão do Sul,226635
2024,Janeiro,Suriname,3393966
2024,Janeiro,Suécia,46370953
2024,Janeiro,Suíça,97438260
2024,Janeiro,São Bartolomeu,393642
2024,Janeiro,São Cristóvão e Névis,495122
2024,Janeiro,São Martinho Ilha de (parte francesa),46689
2024,Janeiro,São Tomé e Príncipe,338415
2024,Janeiro,São Vicente e Granadinas,1825426
2024,Janeiro,Sérvia,2609028
2024,Janeiro,Síria,1784816
2024,Janeiro,Tadjiquistão,35020
2024,Janeiro,Tailândia,299039975
2024,Janeiro,Taiwan (Formosa),227175976
2024,Janeiro,Tanzânia,6256776
2024,Janeiro,Tcheca República,8063956
2024,Janeiro,Terras Austrais Francesas,7574
2024,Janeiro,Timor Leste,673510
2024,Janeiro,Togo,44214716
2024,Janeiro,Tonga,54035
2024,Janeiro,Trinidad e Tobago,30900401
2024,Janeiro,Tunísia,13852337
2024,Janeiro,Turcas e Caicos Ilhas,186723
2024,Janeiro,Turcomenistão,12628
2024,Janeiro,Turquia,176192769
2024,Janeiro,Ucrânia,7305187
2024,Janeiro,Uganda,845433
2024,Janeiro,Uruguai,200120717
2024,Janeiro,Uzbequistão,9522498
2024,Janeiro,Vanuatu,196918
2024,Janeiro,Venezuela,89774271
2024,Janeiro,Vietnã,464053548
2024,Janeiro,Virgens Ilhas (Americanas),1104
2024,Janeiro,Virgens Ilhas (Britânicas),61086
2024,Janeiro,Zimbábue,614874
2024,Janeiro,Zâmbia,512503
2024,Janeiro,África do Sul,131902056
2024,Janeiro,Áustria,5759753
2024,Janeiro,Índia,441355158
2023,Dezembro,Afeganistão,59926
2023,Dezembro,Albânia,9396231
2023,Dezembro,Alemanha,423366987
2023,Dezembro,Andorra,37225
2023,Dezembro,Angola,39061966
2023,Dezembro,Anguilla,101280
2023,Dezembro,Antígua e Barbuda,3118362
2023,Dezembro,Argentina,833533777
2023,Dezembro,Argélia,232669710
2023,Dezembro,Armênia,522545
2023,Dezembro,Aruba,3102859
2023,Dezembro,Arábia Saudita,259484277
2023,Dezembro,Austrália,57985401
2023,Dezembro,Azerbaijão,3009414
2023,Dezembro,Bahamas,12571477
2023,Dezembro,Bangladesh,201703452
2023,Dezembro,Barbados,1639243
2023,Dezembro,Barein,72198900
2023,Dezembro,Belarus,1068331
2023,Dezembro,Belize,1451780
2023,Dezembro,Benin,4989787
2023,Dezembro,Bermudas,396049
2023,Dezembro,Bolívia,158793088
2023,Dezembro,Bonaire Saint Eustatius e Saba,391002
2023,Dezembro,Botsuana,9384
2023,Dezembro,Brasil,97851698
2023,Dezembro,Brunei,32073
2023,Dezembro,Bulgária,78371606
2023,Dezembro,Burkina Faso,116451
2023,Dezembro,Burundi,500
2023,Dezembro,Butão,251581
2023,Dezembro,Bélgica,318978146
2023,Dezembro,Bósnia-Herzegovina,36061
2023,Dezembro,Cabo Verde,2330524
2023,Dezembro,Camarões,24663879
2023,Dezembro,Camboja,2904917
2023,Dezembro,Canadá,587207412
2023,Dezembro,Catar,54296690
2023,Dezembro,Cayman Ilhas,713659
2023,Dezembro,Cazaquistão,2359904
2023,Dezembro,Chade,619250
2023,Dezembro,Chile,602060863
2023,Dezembro,China,8805757742
2023,Dezembro,Chipre,7048063
2023,Dezembro,Colômbia,261929958
2023,Dezembro,Comores,793040
2023,Dezembro,Congo,4172509
2023,Dezembro,Congo República Democrática,18640618
2023,Dezembro,Cook Ilhas,14599
2023,Dezembro,Coreia do Sul,591915732
2023,Dezembro,Costa Rica,65125534
2023,Dezembro,Costa do Marfim,21662372
2023,Dezembro,Coveite (Kuweit),19807992
2023,Dezembro,Croácia,2692894
2023,Dezembro,Cuba,23669094
2023,Dezembro,Curaçao,3065227
2023,Dezembro,Dinamarca,51566673
2023,Dezembro,Djibuti,13386836
2023,Dezembro,Dominica,286227
2023,Dezembro,Egito,240258767
2023,Dezembro,El Salvador,15120070
2023,Dezembro,Emirados Árabes Unidos,380454691
2023,Dezembro,Equador,80887051
2023,Dezembro,Eritreia,13299
2023,Dezembro,Eslováquia,1176352
2023,Dezembro,Eslovênia,23651673
2023,Dezembro,Espanha,761144993
2023,Dezembro,Estados Unidos,3452529457
2023,Dezembro,Estônia,4153489
2023,Dezembro,Etiópia,1856429
2023,Dezembro,Faroe Ilhas,6984
2023,Dezembro,Fiji,44476
2023,Dezembro,Filipinas,248141072
2023,Dezembro,Finlândia,16402653
2023,Dezembro,França,303982025
2023,Dezembro,Gabão,3591253
2023,Dezembro,Gana,37223790
2023,Dezembro,Geórgia,12028717
2023,Dezembro,Gibraltar,11874
2023,Dezembro,Granada,1526424
2023,Dezembro,Grécia,27180794
2023,Dezembro,Guadalupe,653341
2023,Dezembro,Guatemala,39806054
2023,Dezembro,Guiana,36138243
2023,Dezembro,Guiana Francesa,422971
2023,Dezembro,Guiné,15935749
2023,Dezembro,Guiné Equatorial,2037314
2023,Dezembro,Guiné-Bissau,330371
2023,Dezembro,Gâmbia,2205891
2023,Dezembro,Haiti,7360211
2023,Dezembro,Honduras,17718230
2023,Dezembro,Hong Kong,152762220
2023,Dezembro,Hungria,7487314
2023,Dezembro,Ilha de Man,1893462
2023,Dezembro,Indonésia,323770063
2023,Dezembro,Iraque,90546844
2023,Dezembro,Irlanda,8418386
2023,Dezembro,Irã,288512069
2023,Dezembro,Islândia,22135694
2023,Dezembro,Israel,34669110
2023,Dezembro,Itália,338982021
2023,Dezembro,Iêmen,96104334
2023,Dezembro,Jamaica,6016634
2023,Dezembro,Japão,606160476
2023,Dezembro,Jordânia,52507020
2023,Dezembro,Laos,2217183
2023,Dezembro,Letônia,2620185
2023,Dezembro,Libéria,39484234
2023,Dezembro,Liechtenstein,1141221
2023,Dezembro,Lituânia,2711978
2023,Dezembro,Luxemburgo,2448306
2023,Dezembro,Líbano,33152208
2023,Dezembro,Líbia,66717185
2023,Dezembro,Macau,102298
2023,Dezembro,Macedônia,1367754
2023,Dezembro,Madagascar,4399619
2023,Dezembro,Malavi,246863
2023,Dezembro,Maldivas,3026763
2023,Dezembro,Mali,219558
2023,Dezembro,Malta,15914707
2023,Dezembro,Malásia,419593115
2023,Dezembro,Marrocos,140949904
2023,Dezembro,Marshall Ilhas,27736125
2023,Dezembro,Martinica,1015289
2023,Dezembro,Mauritânia,32789120
2023,Dezembro,Maurício,19273144
2023,Dezembro,Mayotte,649010
2023,Dezembro,Mianmar,13094161
2023,Dezembro,Moldávia,276597
2023,Dezembro,Mongólia,13922
2023,Dezembro,Montenegro,1834754
2023,Dezembro,Moçambique,1906658
2023,Dezembro,México,509349611
2023,Dezembro,Mônaco,18954
2023,Dezembro,Namíbia,589550
2023,Dezembro,Nepal,18444
2023,Dezembro,Nicarágua,18456888
2023,Dezembro,Nigéria,57466131
2023,Dezembro,Noruega,103140156
2023,Dezembro,Nova Caledônia,624700
2023,Dezembro,Nova Zelândia,20818579
2023,Dezembro,Níger,59258
2023,Dezembro,Omã,120001787
2023,Dezembro,Pacífico Ilhas do (EUA),241773
2023,Dezembro,Palau,369953
2023,Dezembro,Palestina,3310610
2023,Dezembro,Panamá,104228241
2023,Dezembro,Papua Nova Guiné,394
2023,Dezembro,Paquistão,30371817
2023,Dezembro,Paraguai,333133930
2023,Dezembro,Países Baixos (Holanda),923896468
2023,Dezembro,Peru,193942302
2023,Dezembro,Polinésia Francesa,374144
2023,Dezembro,Polônia,119214872
2023,Dezembro,Porto Rico,23481494
2023,Dezembro,Portugal,345334001
2023,Dezembro,Quirguistão,8322
2023,Dezembro,Quênia,11822650
2023,Dezembro,Reino Unido,253220988
2023,Dezembro,República Centro-Africana,618092
2023,Dezembro,República Dominicana,77255146
2023,Dezembro,Reunião,357774
2023,Dezembro,Romênia,97237928
2023,Dezembro,Ruanda,17430
2023,Dezembro,Rússia,63139159
2023,Dezembro,Samoa Americana,22980
2023,Dezembro,San Marino,17048
2023,Dezembro,Santa Lúcia,274113
2023,Dezembro,Seicheles,1139517
2023,Dezembro,Senegal,11803120
2023,Dezembro,Serra Leoa,2047565
2023,Dezembro,Singapura,437400470
2023,Dezembro,Sint Maarten,1272802
2023,Dezembro,Somália,22061535
2023,Dezembro,Sri Lanka,4604163
2023,Dezembro,Sudão,7990374
2023,Dezembro,Sudão do Sul,371844
2023,Dezembro,Suriname,3850202
2023,Dezembro,Suécia,101466111
2023,Dezembro,Suíça,77561372
2023,Dezembro,São Bartolomeu,28335
2023,Dezembro,São Cristóvão e Névis,301249
2023,Dezembro,São Martinho Ilha de (parte francesa),74082
2023,Dezembro,São Tomé e Príncipe,359135
2023,Dezembro,São Vicente e Granadinas,1000589
2023,Dezembro,Sérvia,2096670
2023,Dezembro,Síria,1354273
2023,Dezembro,Tadjiquistão,230
2023,Dezembro,Tailândia,192824112
2023,Dezembro,Taiwan (Formosa),157176860
2023,Dezembro,Tanzânia,2782241
2023,Dezembro,Tcheca República,5618179
2023,Dezembro,Terras Austrais Francesas,7613
2023,Dezembro,Timor Leste,1231477
2023,Dezembro,Togo,21316841
2023,Dezembro,Tonga,599743
2023,Dezembro,Trinidad e Tobago,32483772
2023,Dezembro,Tunísia,9087388
2023,Dezembro,Turcas e Caicos Ilhas,343718
2023,Dezembro,Turcomenistão,24206
2023,Dezembro,Turquia,263073801
2023,Dezembro,Ucrânia,2191804
2023,Dezembro,Uganda,344696
2023,Dezembro,Uruguai,259818064
2023,Dezembro,Uzbequistão,12197801
2023,Dezembro,Vanuatu,141652
2023,Dezembro,Venezuela,96348962
2023,Dezembro,Vietnã,403207612
2023,Dezembro,Virgens Ilhas (Americanas),9468689
2023,Dezembro,Virgens Ilhas (Britânicas),278131
2023,Dezembro,Zimbábue,2586948
2023,Dezembro,Zâmbia,737858
2023,Dezembro,África do Sul,139272243
2023,Dezembro,Áustria,10385873
2023,Dezembro,Índia,489601963
2023,Novembro,Afeganistão,314458
2023,Novembro,Albânia,8289113
2023,Novembro,Alemanha,426541385
2023,Novembro,Angola,33176039
2023,Novembro,Anguilla,55711
2023,Novembro,Antígua e Barbuda,1718643
2023,Novembro,Argentina,973457713
2023,Novembro,Argélia,178289546
2023,Novembro,Armênia,697784
2023,Novembro,Aruba,1609671
2023,Novembro,Arábia Saudita,298307791
2023,Novembro,Austrália,53630022
2023,Novembro,Azerbaijão,1212026
2023,Novembro,Bahamas,16565912
2023,Novembro,Bangladesh,156895898
2023,Novembro,Barbados,2099135
2023,Novembro,Barein,88312663
2023,Novembro,Belarus,497421
2023,Novembro,Belize,949053
2023,Novembro,Benin,4034237
2023,Novembro,Bermudas,408088
2023,Novembro,Bolívia,148242330
2023,Novembro,Bonaire Saint Eustatius e Saba,444391
2023,Novembro,Botsuana,62721
2023,Novembro,Brasil,625083
2023,Novembro,Brunei,131986
2023,Novembro,Bulgária,1050759
2023,Novembro,Burkina Faso,364276
2023,Novembro,Burundi,3546
2023,Novembro,Butão,64748
2023,Novembro,Bélgica,233605356
2023,Novembro,Bósnia-Herzegovina,103787
2023,Novembro,Cabo Verde,3743920
2023,Novembro,Camarões,13254148
2023,Novembro,Camboja,2515938
2023,Novembro,Canadá,472550579
2023,Novembro,Catar,43856386
2023,Novembro,Cayman Ilhas,561824
2023,Novembro,Cazaquistão,4098050
2023,Novembro,Chade,640543
2023,Novembro,Chile,621405931
2023,Novembro,China,8873084945
2023,Novembro,Chipre,8953032
2023,Novembro,Cocos (Keeling) Ilhas,44622
2023,Novembro,Colômbia,228686465
2023,Novembro,Comores,350153
2023,Novembro,Congo,5646730
2023,Novembro,Congo República Democrática,34715264
2023,Novembro,Cook Ilhas,397061
2023,Novembro,Coreia do Sul,384695118
2023,Novembro,Costa Rica,42660052
2023,Novembro,Costa do Marfim,32953638
2023,Novembro,Coveite (Kuweit),27959708
2023,Novembro,Croácia,4544951
2023,Novembro,Cuba,30208719
2023,Novembro,Curaçao,3361304
2023,Novembro,Dinamarca,63544477
2023,Novembro,Djibuti,21012434
2023,Novembro,Dominica,398374
2023,Novembro,Egito,189627984
2023,Novembro,El Salvador,18802273
2023,Novembro,Emirados Árabes Unidos,251968907
2023,Novembro,Equador,83039537
2023,Novembro,Eritreia,8173
2023,Novembro,Eslováquia,2182485
2023,Novembro,Eslovênia,26064187
2023,Novembro,Espanha,347965331
2023,Novembro,Estados Unidos,3402590719
2023,Novembro,Estônia,5824582
2023,Novembro,Etiópia,2542009
2023,Novembro,Falkland (Malvinas),1959
2023,Novembro,Faroe Ilhas,16891
2023,Novembro,Fiji,101426
2023,Novembro,Filipinas,74122337
2023,Novembro,Finlândia,71957187
2023,Novembro,França,231137713
2023,Novembro,Gabão,4711877
2023,Novembro,Gana,28343040
2023,Novembro,Geórgia,11079865
2023,Novembro,Gibraltar,251402
2023,Novembro,Granada,1647307
2023,Novembro,Grécia,20937726
2023,Novembro,Guadalupe,1002800
2023,Novembro,Guam,80997
2023,Novembro,Guatemala,64565856
2023,Novembro,Guiana,23604503
2023,Novembro,Guiana Francesa,650613
2023,Novembro,Guiné,17926361
2023,Novembro,Guiné Equatorial,1951051
2023,Novembro,Guiné-Bissau,156455
2023,Novembro,Gâmbia,9108949
2023,Novembro,Haiti,8681844
2023,Novembro,Honduras,17263806
2023,Novembro,Hong Kong,139827940
2023,Novembro,Hungria,6909280
2023,Novembro,Ilha de Man,4687867
2023,Novembro,Indonésia,790326773
2023,Novembro,Iraque,100559936
2023,Novembro,Irlanda,9804681
2023,Novembro,Irã,211568272
2023,Novembro,Islândia,12356078
2023,Novembro,Israel,32926574
2023,Novembro,Itália,337978840
2023,Novembro,Iêmen,61696342
2023,Novembro,Jamaica,12386663
2023,Novembro,Japão,515967115
2023,Novembro,Jordânia,40443492
2023,Novembro,Laos,3836811
2023,Novembro,Lesoto,1514
2023,Novembro,Letônia,4729575
2023,Novembro,Libéria,32261933
2023,Novembro,Liechtenstein,1441313
2023,Novembro,Lituânia,3037358
2023,Novembro,Luxemburgo,2711992
2023,Novembro,Líbano,30515598
2023,Novembro,Líbia,45720271
2023,Novembro,Macau,103406
2023,Novembro,Macedônia,650518
2023,Novembro,Madagascar,6896177
2023,Novembro,Malavi,318279
2023,Novembro,Maldivas,2731939
2023,Novembro,Mali,96536
2023,Novembro,Malta,10705068
2023,Novembro,Malásia,388981366
2023,Novembro,Marrocos,108264002
2023,Novembro,Marshall Ilhas,33223659
2023,Novembro,Martinica,891956
2023,Novembro,Mauritânia,9249642
2023,Novembro,Maurício,1586229
2023,Novembro,Mayotte,342617
2023,Novembro,Mianmar,3873169
2023,Novembro,Moldávia,275711
2023,Novembro,Mongólia,275375
2023,Novembro,Montenegro,1589797
2023,Novembro,Montserrat,38802
2023,Novembro,Moçambique,2063186
2023,Novembro,México,671185772
2023,Novembro,Mônaco,316367
2023,Novembro,Namíbia,1583482
2023,Novembro,Nepal,245948
2023,Novembro,Nicarágua,18941983
2023,Novembro,Nigéria,88877311
2023,Novembro,Noruega,91386610
2023,Novembro,Nova Caledônia,1359159
2023,Novembro,Nova Zelândia,4216347
2023,Novembro,Níger,64299
2023,Novembro,Omã,87500219
2023,Novembro,Pacífico Ilhas do (EUA),19239
2023,Novembro,Palau,297981
2023,Novembro,Palestina,1432138
2023,Novembro,Panamá,64080494
2023,Novembro,Papua Nova Guiné,56610
2023,Novembro,Paquistão,26090106
2023,Novembro,Paraguai,327534800
2023,Novembro,Países Baixos (Holanda),1449862939
2023,Novembro,Peru,260738865
2023,Novembro,Polinésia Francesa,564679
2023,Novembro,Polônia,223490629
2023,Novembro,Porto Rico,17867280
2023,Novembro,Portugal,233868759
2023,Novembro,Quirguistão,85897
2023,Novembro,Quênia,20284694
2023,Novembro,Reino Unido,209713657
2023,Novembro,República Centro-Africana,830576
2023,Novembro,República Dominicana,84224224
2023,Novembro,Reunião,492542
2023,Novembro,Romênia,19857263
2023,Novembro,Ruanda,227063
2023,Novembro,Rússia,75805102
2023,Novembro,Saara Ocidental,5560
2023,Novembro,Samoa,77713
2023,Novembro,Samoa Americana,16815
2023,Novembro,San Marino,4952
2023,Novembro,Santa Lúcia,320965
2023,Novembro,Seicheles,1027128
2023,Novembro,Senegal,60132761
2023,Novembro,Serra Leoa,2494960
2023,Novembro,Singapura,317472344
2023,Novembro,Sint Maarten,767607
2023,Novembro,Somália,21477214
2023,Novembro,Sri Lanka,5827424
2023,Novembro,Sudão,746623
2023,Novembro,Sudão do Sul,382950
2023,Novembro,Suriname,2992025
2023,Novembro,Suécia,81844343
2023,Novembro,Suíça,104057528
2023,Novembro,São Bartolomeu,165421
2023,Novembro,São Cristóvão e Névis,629097
2023,Novembro,São Martinho Ilha de (parte francesa),59400
2023,Novembro,São Tomé e Príncipe,127538
2023,Novembro,São Vicente e Granadinas,262955
2023,Novembro,Sérvia,1635719
2023,Novembro,Síria,1092497
2023,Novembro,Tadjiquistão,110550
2023,Novembro,Tailândia,167691599
2023,Novembro,Taiwan (Formosa),184990737
2023,Novembro,Tanzânia,5185808
2023,Novembro,Tcheca República,6123279
2023,Novembro,Terras Austrais Francesas,12312
2023,Novembro,Timor Leste,1360026
2023,Novembro,Togo,18182803
2023,Novembro,Tonga,251418
2023,Novembro,Toquelau,6587
2023,Novembro,Trinidad e Tobago,32833853
2023,Novembro,Tunísia,14547344
2023,Novembro,Turcas e Caicos Ilhas,397938
2023,Novembro,Turcomenistão,13623
2023,Novembro,Turquia,212861977
2023,Novembro,Ucrânia,3001433
2023,Novembro,Uganda,1065571
2023,Novembro,Uruguai,226822002
2023,Novembro,Uzbequistão,8947353
2023,Novembro,Vanuatu,115614
2023,Novembro,Venezuela,71178272
2023,Novembro,Vietnã,444903468
2023,Novembro,Virgens Ilhas (Americanas),130850
2023,Novembro,Virgens Ilhas (Britânicas),1233152
2023,Novembro,Zimbábue,2836389
2023,Novembro,Zâmbia,282341
2023,Novembro,África do Sul,90005653
2023,Novembro,Áustria,6200735
2023,Novembro,Índia,346721497
2023,Outubro,Afeganistão,726956
2023,Outubro,Albânia,7633122
2023,Outubro,Alemanha,512325697
2023,Outubro,Andorra,4782
2023,Outubro,Angola,24870515
2023,Outubro,Anguilla,107010
2023,Outubro,Antígua e Barbuda,2247718
2023,Outubro,Argentina,1266341857
2023,Outubro,Argélia,239181982
2023,Outubro,Armênia,1591983
2023,Outubro,Aruba,4570916
2023,Outubro,Arábia Saudita,232469876
2023,Outubro,Austrália,68004970
2023,Outubro,Azerbaijão,1452772
2023,Outubro,Bahamas,13911389
2023,Outubro,Bangladesh,64110521
2023,Outubro,Barbados,1400568
2023,Outubro,Barein,104930577
2023,Outubro,Belarus,976249
2023,Outubro,Belize,412347
2023,Outubro,Benin,3486841
2023,Outubro,Bermudas,44772
2023,Outubro,Bolívia,175726203
2023,Outubro,Bonaire Saint Eustatius e Saba,70171
2023,Outubro,Botsuana,492450
2023,Outubro,Brasil,80777409
2023,Outubro,Brunei,82789
2023,Outubro,Bulgária,90774311
2023,Outubro,Burkina Faso,280491
2023,Outubro,Burundi,83663
2023,Outubro,Butão,330430
2023,Outubro,Bélgica,272911805
2023,Outubro,Bósnia-Herzegovina,138195
2023,Outubro,Cabo Verde,3803845
2023,Outubro,Camarões,14512369
2023,Outubro,Camboja,2064343
2023,Outubro,Canadá,554975363
2023,Outubro,Catar,18570259
2023,Outubro,Cayman Ilhas,1535439
2023,Outubro,Cazaquistão,2496026
2023,Outubro,Chade,757052
2023,Outubro,Chile,871319875
2023,Outubro,China,9117940634
2023,Outubro,Chipre,6825772
2023,Outubro,Cocos (Keeling) Ilhas,42450
2023,Outubro,Colômbia,290495903
2023,Outubro,Comores,274490
2023,Outubro,Congo,6653510
2023,Outubro,Congo República Democrática,16059100
2023,Outubro,Cook Ilhas,114803
2023,Outubro,Coreia do Norte,97682
2023,Outubro,Coreia do Sul,451465608
2023,Outubro,Costa Rica,59153232
2023,Outubro,Costa do Marfim,26888746
2023,Outubro,Coveite (Kuweit),15266447
2023,Outubro,Croácia,6127851
2023,Outubro,Cuba,12291430
2023,Outubro,Curaçao,3867381
2023,Outubro,Dinamarca,54569154
2023,Outubro,Djibuti,20702624
2023,Outubro,Dominica,272920
2023,Outubro,Egito,217352052
2023,Outubro,El Salvador,24643878
2023,Outubro,Emirados Árabes Unidos,293517319
2023,Outubro,Equador,97144525
2023,Outubro,Eritreia,9762
2023,Outubro,Eslováquia,2827156
2023,Outubro,Eslovênia,41118096
2023,Outubro,Espanha,605356544
2023,Outubro,Estados Unidos,3358001650
2023,Outubro,Estônia,5685120
2023,Outubro,Etiópia,1960145
2023,Outubro,Fiji,158003
2023,Outubro,Filipinas,107929272
2023,Outubro,Finlândia,99648085
2023,Outubro,França,253312797
2023,Outubro,Gabão,5313164
2023,Outubro,Gana,19936030
2023,Outubro,Geórgia,11069017
2023,Outubro,Gibraltar,8417
2023,Outubro,Granada,718831
2023,Outubro,Grécia,30809070
2023,Outubro,Guadalupe,626431
2023,Outubro,Guam,165326
2023,Outubro,Guatemala,59376768
2023,Outubro,Guiana,8422740
2023,Outubro,Guiana Francesa,1003361
2023,Outubro,Guiné,26928837
2023,Outubro,Guiné Equatorial,2594491
2023,Outubro,Guiné-Bissau,3447850
2023,Outubro,Gâmbia,14518326
2023,Outubro,Haiti,6894626
2023,Outubro,Heard e ilhas mcdonald Ilha,593600
2023,Outubro,Honduras,22893661
2023,Outubro,Hong Kong,109262783
2023,Outubro,Hungria,4897454
2023,Outubro,Ilha de Man,1838322
2023,Outubro,Indonésia,398941632
2023,Outubro,Iraque,84019928
2023,Outubro,Irlanda,20717062
2023,Outubro,Irã,289409499
2023,Outubro,Islândia,69
2023,Outubro,Israel,23830907
2023,Outubro,Itália,318026960
2023,Outubro,Iêmen,87416862
2023,Outubro,Jamaica,11518795
2023,Outubro,Japão,538969661
2023,Outubro,Jordânia,44138749
2023,Outubro,Laos,2343076
2023,Outubro,Letônia,4724242
2023,Outubro,Libéria,41479629
2023,Outubro,Liechtenstein,2376730
2023,Outubro,Lituânia,6201685
2023,Outubro,Luxemburgo,2614145
2023,Outubro,Líbano,24749968
2023,Outubro,Líbia,43900960
2023,Outubro,Macau,124294
2023,Outubro,Macedônia,2310384
2023,Outubro,Madagascar,2146951
2023,Outubro,Malavi,345243
2023,Outubro,Maldivas,1923181
2023,Outubro,Mali,198
2023,Outubro,Malta,12692526
2023,Outubro,Malásia,536499416
2023,Outubro,Marrocos,77542361
2023,Outubro,Marshall Ilhas,36173292
2023,Outubro,Martinica,696544
2023,Outubro,Mauritânia,33056694
2023,Outubro,Maurício,1577675
2023,Outubro,Mayotte,631032
2023,Outubro,Mianmar,12903209
2023,Outubro,Micronésia,85824
2023,Outubro,Moldávia,87035
2023,Outubro,Mongólia,143906
2023,Outubro,Montenegro,4792770
2023,Outubro,Moçambique,2345754
2023,Outubro,México,776965212
2023,Outubro,Mônaco,81543
2023,Outubro,Namíbia,35268
2023,Outubro,Nauru,1
2023,Outubro,Nepal,114097
2023,Outubro,Nicarágua,11533147
2023,Outubro,Nigéria,64674932
2023,Outubro,Niue,127724
2023,Outubro,Noruega,143354999
2023,Outubro,Nova Caledônia,845213
2023,Outubro,Nova Zelândia,5562498
2023,Outubro,Níger,81204
2023,Outubro,Omã,78698543
2023,Outubro,Palau,310925
2023,Outubro,Palestina,3785414
2023,Outubro,Panamá,79502001
