('Ano','Mês','Países','Valor US$ FOB'),
(2024,'Fevereiro','África do Sul',48156924),
(2024,'Fevereiro','Áustria',113933573),
(2024,'Fevereiro','Índia',415311609),
(2024,'Janeiro','Afeganistão',9766),
(2024,'Janeiro','Aland, Ilhas',1482),
(2024,'Janeiro','Albânia',363190),
(2024,'Janeiro','Alemanha',1096014455),
(2024,'Janeiro','Andorra',4042),
(2024,'Janeiro','Angola',78588067),
(2024,'Janeiro','Argentina',796542328),
(2024,'Janeiro','Argélia',67618346),
(2024,'Janeiro','Armênia',4639),
(2024,'Janeiro','Arábia Saudita',275346367),
(2024,'Janeiro','Austrália',139571436),
(2024,'Janeiro','Bangladesh',22638712),
(2024,'Janeiro','Barbados',26610),
(2024,'Janeiro','Barein',30519199),
(2024,'Janeiro','Belarus',16610184),
(2024,'Janeiro','Belize',17658),
(2024,'Janeiro','Bermudas',156252),
(2024,'Janeiro','Bolívia',146513800),
(2024,'Janeiro','Botsuana',10037),
(2024,'Janeiro','Brasil',30624195),
(2024,'Janeiro','Bulgária',7435276),
(2024,'Janeiro','Burkina Faso',51769),
(2024,'Janeiro','Butão',57827),
(2024,'Janeiro','Bélgica',156685499),
(2024,'Janeiro','Bósnia-Herzegovina',1153786),
(2024,'Janeiro','Cabo Verde',65711),
(2024,'Janeiro','Camarões',405916),
(2024,'Janeiro','Camboja',7813389),
(2024,'Janeiro','Canadá',227611967),
(2024,'Janeiro','Catar',70569805),
(2024,'Janeiro','Cayman, Ilhas',36964),
(2024,'Janeiro','Cazaquistão',2226392),
(2024,'Janeiro','Chade',535),
(2024,'Janeiro','Chile',352203614),
(2024,'Janeiro','China',5059011101),
(2024,'Janeiro','Chipre',122990),
(2024,'Janeiro','Christmas (Navidad), Ilha',17229),
(2024,'Janeiro','Cocos (Keeling), Ilhas',21779),
(2024,'Janeiro','Colômbia',178210505),
(2024,'Janeiro','Comores',2524),
(2024,'Janeiro','Congo',3),
(2024,'Janeiro','Coreia do Sul',407981516),
(2024,'Janeiro','Costa Rica',9357550),
(2024,'Janeiro','Costa do Marfim',22920968),
(2024,'Janeiro','Coveite (Kuweit)',250),
(2024,'Janeiro','Croácia',1290114),
(2024,'Janeiro','Cuba',214997),
(2024,'Janeiro','Curaçao',4922),
(2024,'Janeiro','Dinamarca',123259774),
(2024,'Janeiro','Dominica',755),
(2024,'Janeiro','Egito',68205736),
(2024,'Janeiro','El Salvador',705955),
(2024,'Janeiro','Emirados Árabes Unidos',14367167),
(2024,'Janeiro','Equador',11006389),
(2024,'Janeiro','Eritreia',50443),
(2024,'Janeiro','Eslováquia',24652291),
(2024,'Janeiro','Eslovênia',16092987),
(2024,'Janeiro','Espanha',331367311),
(2024,'Janeiro','Estados Unidos',3199692183),
(2024,'Janeiro','Estônia',4299715),
(2024,'Janeiro','Etiópia',41235),
(2024,'Janeiro','Filipinas',25228360),
(2024,'Janeiro','Finlândia',65945075),
(2024,'Janeiro','França',494297882),
(2024,'Janeiro','Gabão',80761679),
(2024,'Janeiro','Gana',1209063),
(2024,'Janeiro','Geórgia',398796),
(2024,'Janeiro','Gibraltar',34),
(2024,'Janeiro','Grécia',11322959),
(2024,'Janeiro','Guatemala',4263881),
(2024,'Janeiro','Guernsey',2998),
(2024,'Janeiro','Guiana',85269548),
(2024,'Janeiro','Guiné-Bissau',54831),
(2024,'Janeiro','Haiti',185562),
(2024,'Janeiro','Honduras',1828140),
(2024,'Janeiro','Hong Kong',126907813),
(2024,'Janeiro','Hungria',48456259),
(2024,'Janeiro','Indonésia',157528811),
(2024,'Janeiro','Iraque',75575),
(2024,'Janeiro','Irlanda',150634720),
(2024,'Janeiro','Irã',461969),
(2024,'Janeiro','Islândia',2372305),
(2024,'Janeiro','Israel',63967555),
(2024,'Janeiro','Itália',532063336),
(2024,'Janeiro','Iêmen',37),
(2024,'Janeiro','Jamaica',1464),
(2024,'Janeiro','Japão',458819508),
(2024,'Janeiro','Jordânia',12957029),
(2024,'Janeiro','Laos',185139),
(2024,'Janeiro','Letônia',2485198),
(2024,'Janeiro','Liechtenstein',850447),
(2024,'Janeiro','Lituânia',16784398),
(2024,'Janeiro','Luxemburgo',7747615),
(2024,'Janeiro','Líbano',171965),
(2024,'Janeiro','Macau',78748),
(2024,'Janeiro','Macedônia',2224862),
(2024,'Janeiro','Madagascar',324214),
(2024,'Janeiro','Malavi',520852),
(2024,'Janeiro','Mali',279),
(2024,'Janeiro','Malta',602041),
(2024,'Janeiro','Malásia',128846181),
(2024,'Janeiro','Marrocos',54907324),
(2024,'Janeiro','Maurício',9870),
(2024,'Janeiro','Mianmar',1451650),
(2024,'Janeiro','Micronésia',1118),
(2024,'Janeiro','Moldávia',89455),
(2024,'Janeiro','Mongólia',911084),
(2024,'Janeiro','Montserrat',1148),
(2024,'Janeiro','Moçambique',410931),
(2024,'Janeiro','México',477785780),
(2024,'Janeiro','Mônaco',249626),
(2024,'Janeiro','Namíbia',622),
(2024,'Janeiro','Nepal',16974),
(2024,'Janeiro','Nicarágua',515770),
(2024,'Janeiro','Nigéria',86601305),
(2024,'Janeiro','Noruega',50295737),
(2024,'Janeiro','Nova Caledônia',2248),
(2024,'Janeiro','Nova Zelândia',3721246),
(2024,'Janeiro','Níger',2339),
(2024,'Janeiro','Omã',36586067),
(2024,'Janeiro','Pacífico, Ilhas do (EUA)',156),
(2024,'Janeiro','Panamá',1566507),
(2024,'Janeiro','Paquistão',14278213),
(2024,'Janeiro','Paraguai',281972361),
(2024,'Janeiro','Países Baixos (Holanda)',296674902),
(2024,'Janeiro','Peru',98771024),
(2024,'Janeiro','Polinésia Francesa',5245),
(2024,'Janeiro','Polônia',79067891),
(2024,'Janeiro','Porto Rico',48064366),
(2024,'Janeiro','Portugal',106219004),
(2024,'Janeiro','Quirguistão',212),
(2024,'Janeiro','Quênia',7353),
(2024,'Janeiro','Reino Unido',213421436),
(2024,'Janeiro','República Dominicana',2288858),
(2024,'Janeiro','Romênia',29268451),
(2024,'Janeiro','Rússia',758219123),
(2024,'Janeiro','Samoa',94771),
(2024,'Janeiro','Samoa Americana',51866),
(2024,'Janeiro','San Marino',1287048),
(2024,'Janeiro','Santa Helena',183),
(2024,'Janeiro','Santa Lúcia',148),
(2024,'Janeiro','Seicheles',5036),
(2024,'Janeiro','Senegal',186771),
(2024,'Janeiro','Serra Leoa',22927),
(2024,'Janeiro','Singapura',66201558),
(2024,'Janeiro','Somália',234),
(2024,'Janeiro','Sri Lanka',5903111),
(2024,'Janeiro','Suazilândia',8108),
(2024,'Janeiro','Suriname',2255),
(2024,'Janeiro','Suécia',203279944),
(2024,'Janeiro','Suíça',239516256),
(2024,'Janeiro','São Cristóvão e Névis',3650),
(2024,'Janeiro','Sérvia',2772619),
(2024,'Janeiro','Síria',71666),
(2024,'Janeiro','Tadjiquistão',285505),
(2024,'Janeiro','Tailândia',237032481),
(2024,'Janeiro','Taiwan (Formosa)',246113484),
(2024,'Janeiro','Tanzânia',91504),
(2024,'Janeiro','Tcheca, República',58146958),
(2024,'Janeiro','Tonga',213),
(2024,'Janeiro','Toquelau',213609),
(2024,'Janeiro','Trinidad e Tobago',35040198),
(2024,'Janeiro','Tunísia',5585205),
(2024,'Janeiro','Turcomenistão',185119),
(2024,'Janeiro','Turquia',106199646),
(2024,'Janeiro','Ucrânia',1386388),
(2024,'Janeiro','Uganda',7000),
(2024,'Janeiro','Uruguai',170579698),
(2024,'Janeiro','Uzbequistão',35537120),
(2024,'Janeiro','Venezuela',18073847),
(2024,'Janeiro','Vietnã',316413224),
(2024,'Janeiro','Virgens, Ilhas (Britânicas)',105999),
(2024,'Janeiro','Zimbábue',27062),
(2024,'Janeiro','Zâmbia',720),
(2024,'Janeiro','África do Sul',57197383),
(2024,'Janeiro','Áustria',126130866),
(2024,'Janeiro','Índia',443174556),
(2023,'Dezembro','Afeganistão',8650),
(2023,'Dezembro','Aland, Ilhas',27709),
(2023,'Dezembro','Albânia',75023),
(2023,'Dezembro','Alemanha',981757133),
(2023,'Dezembro','Andorra',1689),
(2023,'Dezembro','Angola',40595),
(2023,'Dezembro','Anguilla',4240),
(2023,'Dezembro','Argentina',887853488),
(2023,'Dezembro','Argélia',103556573),
(2023,'Dezembro','Armênia',6541),
(2023,'Dezembro','Aruba',126),
(2023,'Dezembro','Arábia Saudita',244828333),
(2023,'Dezembro','Austrália',147240799),
(2023,'Dezembro','Azerbaijão',148907),
(2023,'Dezembro','Bangladesh',14956345),
(2023,'Dezembro','Barbados',21398),
(2023,'Dezembro','Barein',6491155),
(2023,'Dezembro','Belarus',23260725),
(2023,'Dezembro','Belize',1528),
(2023,'Dezembro','Bermudas',260279),
(2023,'Dezembro','Bolívia',126825133),
(2023,'Dezembro','Botsuana',8918),
(2023,'Dezembro','Brasil',19769046),
(2023,'Dezembro','Brunei',585),
(2023,'Dezembro','Bulgária',6638740),
(2023,'Dezembro','Burkina Faso',11),
(2023,'Dezembro','Bélgica',176595793),
(2023,'Dezembro','Bósnia-Herzegovina',524472),
(2023,'Dezembro','Camarões',554364),
(2023,'Dezembro','Camboja',5254508),
(2023,'Dezembro','Canadá',234157730),
(2023,'Dezembro','Catar',24366016),
(2023,'Dezembro','Cayman, Ilhas',1592),
(2023,'Dezembro','Cazaquistão',2552652),
(2023,'Dezembro','Chile',377445789),
(2023,'Dezembro','China',4621504568),
(2023,'Dezembro','Chipre',15950),
(2023,'Dezembro','Christmas (Navidad), Ilha',1206),
(2023,'Dezembro','Cocos (Keeling), Ilhas',14467),
(2023,'Dezembro','Colômbia',148170774),
(2023,'Dezembro','Coreia do Sul',394311113),
(2023,'Dezembro','Costa Rica',11675012),
(2023,'Dezembro','Costa do Marfim',3608044),
(2023,'Dezembro','Coveite (Kuweit)',12948565),
(2023,'Dezembro','Croácia',2932945),
(2023,'Dezembro','Cuba',119104),
(2023,'Dezembro','Curaçao',15069),
(2023,'Dezembro','Dinamarca',102200534),
(2023,'Dezembro','Dominica',2424),
(2023,'Dezembro','Egito',20404661),
(2023,'Dezembro','El Salvador',617031),
(2023,'Dezembro','Emirados Árabes Unidos',19599659),
(2023,'Dezembro','Equador',7631603),
(2023,'Dezembro','Eritreia',747),
(2023,'Dezembro','Eslováquia',33016688),
(2023,'Dezembro','Eslovênia',8991162),
(2023,'Dezembro','Espanha',293453263),
(2023,'Dezembro','Estados Unidos',3004581491),
(2023,'Dezembro','Estônia',2720711),
(2023,'Dezembro','Etiópia',46632),
(2023,'Dezembro','Filipinas',28279435),
(2023,'Dezembro','Finlândia',52161780),
(2023,'Dezembro','França',384898070),
(2023,'Dezembro','Gana',2229374),
(2023,'Dezembro','Geórgia',37054),
(2023,'Dezembro','Gibraltar',11759),
(2023,'Dezembro','Groenlândia',23),
(2023,'Dezembro','Grécia',7806322),
(2023,'Dezembro','Guatemala',5707008),
(2023,'Dezembro','Guiana',101293),
(2023,'Dezembro','Guiana Francesa',404),
(2023,'Dezembro','Guiné',599),
(2023,'Dezembro','Guiné-Bissau',29565),
(2023,'Dezembro','Gâmbia',6492),
(2023,'Dezembro','Haiti',30794),
(2023,'Dezembro','Honduras',1796205),
(2023,'Dezembro','Hong Kong',68599659),
(2023,'Dezembro','Hungria',41403216),
(2023,'Dezembro','Indonésia',113904246),
(2023,'Dezembro','Iraque',563492),
(2023,'Dezembro','Irlanda',103843290),
(2023,'Dezembro','Irã',442663),
(2023,'Dezembro','Islândia',843859),
(2023,'Dezembro','Israel',94629428),
(2023,'Dezembro','Itália',460849242),
(2023,'Dezembro','Japão',406796098),
(2023,'Dezembro','Jordânia',10952327),
(2023,'Dezembro','Laos',162389),
(2023,'Dezembro','Letônia',1768211),
(2023,'Dezembro','Liechtenstein',744528),
(2023,'Dezembro','Lituânia',18310262),
(2023,'Dezembro','Luxemburgo',3058632),
(2023,'Dezembro','Líbano',300761),
(2023,'Dezembro','Macau',24558),
(2023,'Dezembro','Macedônia',2910725),
(2023,'Dezembro','Madagascar',318576),
(2023,'Dezembro','Malavi',34544),
(2023,'Dezembro','Malta',46031814),
(2023,'Dezembro','Malásia',125122604),
(2023,'Dezembro','Marrocos',88969720),
(2023,'Dezembro','Marshall, Ilhas',34521),
(2023,'Dezembro','Mauritânia',327837),
(2023,'Dezembro','Maurício',33380),
(2023,'Dezembro','Mianmar',852885),
(2023,'Dezembro','Moldávia',249082),
(2023,'Dezembro','Mongólia',616476),
(2023,'Dezembro','Montenegro',42713),
(2023,'Dezembro','Montserrat',260),
(2023,'Dezembro','Moçambique',2040),
(2023,'Dezembro','México',438164710),
(2023,'Dezembro','Mônaco',202551),
(2023,'Dezembro','Namíbia',3261),
(2023,'Dezembro','Nepal',2813),
(2023,'Dezembro','Nicarágua',354645),
(2023,'Dezembro','Nigéria',79341496),
(2023,'Dezembro','Noruega',55517594),
(2023,'Dezembro','Nova Zelândia',7489960),
(2023,'Dezembro','Omã',180278852),
(2023,'Dezembro','Pacífico, Ilhas do (EUA)',4459),
(2023,'Dezembro','Palestina',70576),
(2023,'Dezembro','Panamá',1157558),
(2023,'Dezembro','Paquistão',15484389),
(2023,'Dezembro','Paraguai',246930480),
(2023,'Dezembro','Países Baixos (Holanda)',200766400),
(2023,'Dezembro','Peru',72342025),
(2023,'Dezembro','Polinésia Francesa',3176),
(2023,'Dezembro','Polônia',59764994),
(2023,'Dezembro','Porto Rico',21575320),
(2023,'Dezembro','Portugal',120196086),
(2023,'Dezembro','Quênia',3635),
(2023,'Dezembro','Reino Unido',206876866),
(2023,'Dezembro','República Dominicana',3734364),
(2023,'Dezembro','Reunião',1571),
(2023,'Dezembro','Romênia',21469512),
(2023,'Dezembro','Rússia',1520906700),
(2023,'Dezembro','Samoa',72970),
(2023,'Dezembro','Samoa Americana',3753),
(2023,'Dezembro','San Marino',621160),
(2023,'Dezembro','Seicheles',7065),
(2023,'Dezembro','Senegal',247012),
(2023,'Dezembro','Serra Leoa',10237),
(2023,'Dezembro','Singapura',50300206),
(2023,'Dezembro','Sri Lanka',6684063),
(2023,'Dezembro','Suazilândia',452),
(2023,'Dezembro','Suriname',20),
(2023,'Dezembro','Suécia',199522860),
(2023,'Dezembro','Suíça',157628547),
(2023,'Dezembro','São Cristóvão e Névis',835),
(2023,'Dezembro','Sérvia',2526535),
(2023,'Dezembro','Tailândia',176010246),
(2023,'Dezembro','Taiwan (Formosa)',183168388),
(2023,'Dezembro','Tanzânia',91200),
(2023,'Dezembro','Tcheca, República',52136783),
(2023,'Dezembro','Terras Austrais Francesas',185),
(2023,'Dezembro','Toquelau',173855),
(2023,'Dezembro','Trinidad e Tobago',15475957),
(2023,'Dezembro','Tunísia',4940219),
(2023,'Dezembro','Turcomenistão',12709564),
(2023,'Dezembro','Turquia',88481920),
(2023,'Dezembro','Ucrânia',6370786),
(2023,'Dezembro','Uruguai',169385461),
(2023,'Dezembro','Uzbequistão',75075025),
(2023,'Dezembro','Venezuela',46975865),
(2023,'Dezembro','Vietnã',247846257),
(2023,'Dezembro','Virgens, Ilhas (Britânicas)',2640),
(2023,'Dezembro','Zimbábue',31660),
(2023,'Dezembro','África do Sul',28185483),
(2023,'Dezembro','Áustria',102338095),
(2023,'Dezembro','Índia',433732977),
(2023,'Novembro','Afeganistão',7958),
(2023,'Novembro','Aland, Ilhas',2771),
(2023,'Novembro','Albânia',209586),
(2023,'Novembro','Alemanha',984294851),
(2023,'Novembro','Angola',17049566),
(2023,'Novembro','Anguilla',8000),
(2023,'Novembro','Argentina',956277149),
(2023,'Novembro','Argélia',72320387),
(2023,'Novembro','Armênia',6633),
(2023,'Novembro','Aruba',502),
(2023,'Novembro','Arábia Saudita',348563495),
(2023,'Novembro','Austrália',117054350),
(2023,'Novembro','Bangladesh',15962799),
(2023,'Novembro','Barbados',48568),
(2023,'Novembro','Barein',7190152),
(2023,'Novembro','Belarus',13733768),
(2023,'Novembro','Bolívia',139972367),
(2023,'Novembro','Brasil',38629704),
(2023,'Novembro','Bulgária',7375192),
(2023,'Novembro','Burkina Faso',36),
(2023,'Novembro','Butão',31615),
(2023,'Novembro','Bélgica',165036755),
(2023,'Novembro','Bósnia-Herzegovina',378463),
(2023,'Novembro','Camarões',61403),
(2023,'Novembro','Camboja',8437263),
(2023,'Novembro','Canadá',223785692),
(2023,'Novembro','Catar',70870721),
(2023,'Novembro','Cayman, Ilhas',752),
(2023,'Novembro','Cazaquistão',4980135),
(2023,'Novembro','Chade',6130),
(2023,'Novembro','Chile',348594804),
(2023,'Novembro','China',4465622502),
(2023,'Novembro','Chipre',219016),
(2023,'Novembro','Christmas (Navidad), Ilha',28659),
(2023,'Novembro','Colômbia',218961806),
(2023,'Novembro','Comores',8500),
(2023,'Novembro','Congo, República Democrática',860112),
(2023,'Novembro','Coreia do Norte',2),
(2023,'Novembro','Coreia do Sul',363680895),
(2023,'Novembro','Costa Rica',12295351),
(2023,'Novembro','Costa do Marfim',2422638),
(2023,'Novembro','Coveite (Kuweit)',69906964),
(2023,'Novembro','Croácia',3761055),
(2023,'Novembro','Cuba',95788),
(2023,'Novembro','Curaçao',2779),
(2023,'Novembro','Dinamarca',114940387),
(2023,'Novembro','Dominica',30),
(2023,'Novembro','Egito',28957551),
(2023,'Novembro','El Salvador',397369),
(2023,'Novembro','Emirados Árabes Unidos',185154315),
(2023,'Novembro','Equador',8448949),
(2023,'Novembro','Eritreia',242),
(2023,'Novembro','Eslováquia',36451421),
(2023,'Novembro','Eslovênia',7646219),
(2023,'Novembro','Espanha',315503922),
(2023,'Novembro','Estados Unidos',2596011249),
(2023,'Novembro','Estônia',3262931),
(2023,'Novembro','Etiópia',3909),
(2023,'Novembro','Filipinas',23196695),
(2023,'Novembro','Finlândia',54499765),
(2023,'Novembro','França',452974444),
(2023,'Novembro','Gabão',65157089),
(2023,'Novembro','Gana',71518902),
(2023,'Novembro','Geórgia',396426),
(2023,'Novembro','Gibraltar',82026),
(2023,'Novembro','Grécia',3157233),
(2023,'Novembro','Guatemala',3932603),
(2023,'Novembro','Haiti',50845),
(2023,'Novembro','Honduras',2140037),
(2023,'Novembro','Hong Kong',52392145),
(2023,'Novembro','Hungria',44557265),
(2023,'Novembro','Ilha de Man',27659),
(2023,'Novembro','Indonésia',113548269),
(2023,'Novembro','Irlanda',90386957),
(2023,'Novembro','Irã',151522),
(2023,'Novembro','Islândia',713644),
(2023,'Novembro','Israel',92899270),
(2023,'Novembro','Itália',456395543),
(2023,'Novembro','Iêmen',38),
(2023,'Novembro','Jamaica',15192),
(2023,'Novembro','Japão',494603544),
(2023,'Novembro','Jordânia',2657141),
(2023,'Novembro','Laos',349676),
(2023,'Novembro','Letônia',2006544),
(2023,'Novembro','Liechtenstein',1122875),
(2023,'Novembro','Lituânia',2735527),
(2023,'Novembro','Luxemburgo',3663650),
(2023,'Novembro','Líbano',80272),
(2023,'Novembro','Líbia',141),
(2023,'Novembro','Macau',16746),
(2023,'Novembro','Macedônia',1736178),
(2023,'Novembro','Madagascar',530906),
(2023,'Novembro','Maldivas',7882),
(2023,'Novembro','Malta',1142484),
(2023,'Novembro','Malásia',116747858),
(2023,'Novembro','Marrocos',126040754),
(2023,'Novembro','Mauritânia',378540),
(2023,'Novembro','Maurício',86474),
(2023,'Novembro','Mianmar',1254245),
(2023,'Novembro','Moldávia',225068),
(2023,'Novembro','Mongólia',135373),
(2023,'Novembro','Montenegro',32),
(2023,'Novembro','Moçambique',374916),
(2023,'Novembro','México',492681118),
(2023,'Novembro','Mônaco',712461),
(2023,'Novembro','Nepal',17585),
(2023,'Novembro','Nicarágua',627194),
(2023,'Novembro','Nigéria',117374138),
(2023,'Novembro','Noruega',72132844),
(2023,'Novembro','Nova Caledônia',10414),
(2023,'Novembro','Nova Zelândia',4254050),
(2023,'Novembro','Níger',819),
(2023,'Novembro','Omã',94034812),
(2023,'Novembro','Pacífico, Ilhas do (EUA)',172),
(2023,'Novembro','Palau',70),
(2023,'Novembro','Panamá',1235481),
(2023,'Novembro','Papua Nova Guiné',21802),
(2023,'Novembro','Paquistão',15461770),
(2023,'Novembro','Paraguai',265846900),
(2023,'Novembro','Países Baixos (Holanda)',164380497),
(2023,'Novembro','Peru',92675235),
(2023,'Novembro','Polinésia Francesa',164),
(2023,'Novembro','Polônia',69971452),
(2023,'Novembro','Porto Rico',24431554),
(2023,'Novembro','Portugal',90782008),
(2023,'Novembro','Quirguistão',11354),
(2023,'Novembro','Quênia',129299),
(2023,'Novembro','Reino Unido',250387634),
(2023,'Novembro','República Centro-Africana',3403),
(2023,'Novembro','República Dominicana',1758191),
(2023,'Novembro','Romênia',35618534),
(2023,'Novembro','Rússia',813787818),
(2023,'Novembro','Samoa',53241),
(2023,'Novembro','Samoa Americana',37286),
(2023,'Novembro','San Marino',702535),
(2023,'Novembro','Seicheles',783),
(2023,'Novembro','Senegal',670966),
(2023,'Novembro','Serra Leoa',33872),
(2023,'Novembro','Singapura',48847651),
(2023,'Novembro','Sri Lanka',5444116),
(2023,'Novembro','Suazilândia',5541),
(2023,'Novembro','Sudão',6388),
(2023,'Novembro','Suécia',181348793),
(2023,'Novembro','Suíça',285185228),
(2023,'Novembro','São Cristóvão e Névis',67),
(2023,'Novembro','Sérvia',2579835),
(2023,'Novembro','Síria',905),
(2023,'Novembro','Tadjiquistão',9441),
(2023,'Novembro','Tailândia',154602454),
(2023,'Novembro','Taiwan (Formosa)',188305490),
(2023,'Novembro','Tanzânia',307000),
(2023,'Novembro','Tcheca, República',61406070),
(2023,'Novembro','Terras Austrais Francesas',92),
(2023,'Novembro','Toquelau',146675),
(2023,'Novembro','Trinidad e Tobago',19409607),
(2023,'Novembro','Tunísia',3652439),
(2023,'Novembro','Turcas e Caicos, Ilhas',117),
(2023,'Novembro','Turcomenistão',60216),
(2023,'Novembro','Turquia',92166398),
(2023,'Novembro','Ucrânia',1310051),
(2023,'Novembro','Uruguai',172094194),
(2023,'Novembro','Uzbequistão',100158194),
(2023,'Novembro','Venezuela',29296296),
(2023,'Novembro','Vietnã',241503751),
(2023,'Novembro','Virgens, Ilhas (Britânicas)',18),
(2023,'Novembro','Zimbábue',212240),
(2023,'Novembro','Zâmbia',266),
(2023,'Novembro','África do Sul',42033566),
(2023,'Novembro','Áustria',109658727),
(2023,'Novembro','Índia',488123038),
(2023,'Outubro','Afeganistão',23554),
(2023,'Outubro','Aland, Ilhas',5472),
(2023,'Outubro','Albânia',19133),
(2023,'Outubro','Alemanha',1069965350),
(2023,'Outubro','Andorra',447980),
(2023,'Outubro','Angola',78049),
(2023,'Outubro','Anguilla',9120),
(2023,'Outubro','Argentina',1099251063),
(2023,'Outubro','Argélia',147744849),
(2023,'Outubro','Armênia',21624),
(2023,'Outubro','Aruba',538),
(2023,'Outubro','Arábia Saudita',193387128),
(2023,'Outubro','Austrália',200854522),
(2023,'Outubro','Azerbaijão',46145),
(2023,'Outubro','Bangladesh',14049415),
(2023,'Outubro','Barein',30521605),
(2023,'Outubro','Belarus',32993212),
(2023,'Outubro','Belize',191),
(2023,'Outubro','Benin',109008),
(2023,'Outubro','Bermudas',16864),
(2023,'Outubro','Bolívia',99802450),
(2023,'Outubro','Bonaire, Saint Eustatius e Saba',1112),
(2023,'Outubro','Botsuana',11947),
(2023,'Outubro','Brasil',42377572),
(2023,'Outubro','Bulgária',7867211),
(2023,'Outubro','Burkina Faso',13),
(2023,'Outubro','Butão',54150),
(2023,'Outubro','Bélgica',195908238),
(2023,'Outubro','Bósnia-Herzegovina',487420),
(2023,'Outubro','Cabo Verde',43),
(2023,'Outubro','Camarões',170),
(2023,'Outubro','Camboja',4251990),
(2023,'Outubro','Canadá',249460765),
(2023,'Outubro','Catar',95416487),
(2023,'Outubro','Cayman, Ilhas',6585),
(2023,'Outubro','Cazaquistão',5242589),
(2023,'Outubro','Chile',445827813),
(2023,'Outubro','China',4540527402),
(2023,'Outubro','Chipre',212556),
(2023,'Outubro','Colômbia',201859855),
(2023,'Outubro','Comores',2872),
(2023,'Outubro','Congo, República Democrática',63940),
(2023,'Outubro','Coreia do Sul',388411915),
(2023,'Outubro','Costa Rica',11007253),
(2023,'Outubro','Costa do Marfim',4478429),
(2023,'Outubro','Coveite (Kuweit)',124459141),
(2023,'Outubro','Croácia',3064713),
(2023,'Outubro','Cuba',114573),
(2023,'Outubro','Curaçao',35906),
(2023,'Outubro','Dinamarca',74250654),
(2023,'Outubro','Dominica',769),
(2023,'Outubro','Egito',32032716),
(2023,'Outubro','El Salvador',530222),
(2023,'Outubro','Emirados Árabes Unidos',110673598),
(2023,'Outubro','Equador',8830166),
(2023,'Outubro','Eritreia',126),
(2023,'Outubro','Eslováquia',29669975),
(2023,'Outubro','Eslovênia',8670858),
(2023,'Outubro','Espanha',276041944),
(2023,'Outubro','Estados Unidos',3457517291),
(2023,'Outubro','Estônia',3195874),
(2023,'Outubro','Etiópia',78619),
(2023,'Outubro','Filipinas',31490608),
(2023,'Outubro','Finlândia',60144697),
(2023,'Outubro','França',424486636),
(2023,'Outubro','Gabão',56757086),
(2023,'Outubro','Gana',384003),
(2023,'Outubro','Geórgia',20012),
(2023,'Outubro','Gibraltar',12366),
(2023,'Outubro','Grécia',4934798),
(2023,'Outubro','Guadalupe',38),
(2023,'Outubro','Guatemala',6812922),
(2023,'Outubro','Guiana',187738166),
(2023,'Outubro','Guiné-Bissau',41900),
(2023,'Outubro','Gâmbia',142),
(2023,'Outubro','Haiti',29812),
(2023,'Outubro','Honduras',2678296),
(2023,'Outubro','Hong Kong',51551520),
(2023,'Outubro','Hungria',43933489),
(2023,'Outubro','Indonésia',93258222),
(2023,'Outubro','Iraque',210412),
(2023,'Outubro','Irlanda',59931164),
(2023,'Outubro','Irã',335866),
(2023,'Outubro','Islândia',1024914),
(2023,'Outubro','Israel',96686979),
(2023,'Outubro','Itália',465593679),
(2023,'Outubro','Jamaica',3680),
(2023,'Outubro','Japão',381855215),
(2023,'Outubro','Jordânia',1338593),
(2023,'Outubro','Laos',250683),
(2023,'Outubro','Letônia',2297294),
(2023,'Outubro','Liechtenstein',1095220),
(2023,'Outubro','Lituânia',2884051),
(2023,'Outubro','Luxemburgo',4693735),
(2023,'Outubro','Líbano',3526248),
(2023,'Outubro','Líbia',69),
(2023,'Outubro','Macau',162184),
(2023,'Outubro','Macedônia',2298323),
(2023,'Outubro','Madagascar',215729),
(2023,'Outubro','Malavi',173265),
(2023,'Outubro','Maldivas',7882),
(2023,'Outubro','Malta',28364814),
(2023,'Outubro','Malásia',135255671),
(2023,'Outubro','Marrocos',124877205),
(2023,'Outubro','Marshall, Ilhas',1960),
(2023,'Outubro','Mauritânia',270),
(2023,'Outubro','Maurício',42602),
(2023,'Outubro','Mianmar',435035),
(2023,'Outubro','Micronésia',3829),
(2023,'Outubro','Moldávia',226205),
(2023,'Outubro','Mongólia',478075),
(2023,'Outubro','Montenegro',1198),
(2023,'Outubro','Moçambique',27000),
(2023,'Outubro','México',522361866),
(2023,'Outubro','Mônaco',190643),
(2023,'Outubro','Nepal',30863),
(2023,'Outubro','Nicarágua',972880),
(2023,'Outubro','Nigéria',146341392),
(2023,'Outubro','Noruega',73150065),
(2023,'Outubro','Nova Caledônia',1068),
(2023,'Outubro','Nova Zelândia',6107450),
(2023,'Outubro','Omã',36702359),
(2023,'Outubro','Pacífico, Ilhas do (EUA)',3488),
(2023,'Outubro','Panamá',1855062),
(2023,'Outubro','Paquistão',9878418),
(2023,'Outubro','Paraguai',261896732),
(2023,'Outubro','Países Baixos (Holanda)',233438008),
(2023,'Outubro','Peru',113764128),
(2023,'Outubro','Polinésia Francesa',7664),
(2023,'Outubro','Polônia',54171523),
(2023,'Outubro','Porto Rico',34460343),
(2023,'Outubro','Portugal',97131315),
(2023,'Outubro','Quirguistão',89915),
(2023,'Outubro','Quênia',17263),
